has_response_parameters,derived_dynamic_range,derived_log10_on_off_ratio,ucf_param_ymax,ucf_param_ymin,ucf_param_K,ucf_param_n,ucf_param_a,ucf_param_b,ucf_param_alpha,ucf_param_beta,ucf_param_tau_on,ucf_param_tau_off,uniprot_length,seq_valid,seq_length,protein_mw,protein_aromaticity,protein_instability_index,protein_isoelectric_point,protein_gravy,protein_charge_at_pH_7,protein_aa_frac_A,protein_aa_frac_C,protein_aa_frac_D,protein_aa_frac_E,protein_aa_frac_F,protein_aa_frac_G,protein_aa_frac_H,protein_aa_frac_I,protein_aa_frac_K,protein_aa_frac_L,protein_aa_frac_M,protein_aa_frac_N,protein_aa_frac_P,protein_aa_frac_Q,protein_aa_frac_R,protein_aa_frac_S,protein_aa_frac_T,protein_aa_frac_V,protein_aa_frac_W,protein_aa_frac_Y,instance_type_ucf_gate_or_circuit_fragment,instance_type_nan,ucf_record_type_models,ucf_record_type_response_functions,ucf_record_type_nan,gate_or_fragment_name_A1_AmtR,gate_or_fragment_name_A1_AmtR_a,gate_or_fragment_name_A1_AmtR_b,gate_or_fragment_name_A1_AmtR_model,gate_or_fragment_name_E1_BetI,gate_or_fragment_name_E1_BetI_a,gate_or_fragment_name_E1_BetI_b,gate_or_fragment_name_E1_BetI_model,gate_or_fragment_name_F1_AmeR,gate_or_fragment_name_F1_AmeR_model,gate_or_fragment_name_F2_AmeR,gate_or_fragment_name_F2_AmeR_model,gate_or_fragment_name_N1_LmrA,gate_or_fragment_name_N1_LmrA_model,gate_or_fragment_name_P1_PhlF,gate_or_fragment_name_P1_PhlF_a,gate_or_fragment_name_P1_PhlF_b,gate_or_fragment_name_P1_PhlF_model,gate_or_fragment_name_P1_QacR_a,gate_or_fragment_name_P1_QacR_b,gate_or_fragment_name_P1_QacR_model,gate_or_fragment_name_P2_PhlF,gate_or_fragment_name_P2_PhlF_model,gate_or_fragment_name_P3_PhlF,gate_or_fragment_name_P3_PhlF_model,gate_or_fragment_name_Q1_QacR,gate_or_fragment_name_Q1_QacR_a,gate_or_fragment_name_Q1_QacR_b,gate_or_fragment_name_Q1_QacR_model,gate_or_fragment_name_Q2_QacR,gate_or_fragment_name_Q2_QacR_model,gate_or_fragment_name_S1_SrpR,gate_or_fragment_name_S1_SrpR_model,gate_or_fragment_name_S2_SrpR,gate_or_fragment_name_S2_SrpR_model,gate_or_fragment_name_S3_SrpR,gate_or_fragment_name_S3_SrpR_model,gate_or_fragment_name_S4_SrpR,gate_or_fragment_name_S4_SrpR_model,gate_or_fragment_name_nan,uniprot_accession_A4GS74,uniprot_accession_H7C699,uniprot_accession_P0A0N4,uniprot_accession_P17446,uniprot_accession_P97046,uniprot_accession_Q7CWT2,uniprot_accession_Q9R9T9,uniprot_accession_nan,uniprot_id_A4GS74_9PSED,uniprot_id_BETI_ECOLI,uniprot_id_H7C699_CORGT,uniprot_id_LMRA_LACLM,uniprot_id_Q7CWT2_AGRFC,uniprot_id_QACR_STAAU,uniprot_id_SRPR_PSEPU,uniprot_id_nan,uniprot_entry_type_UniProtKB reviewed (Swiss-Prot),uniprot_entry_type_UniProtKB unreviewed (TrEMBL),uniprot_entry_type_nan,uniprot_protein_name_,uniprot_protein_name_HTH-type transcriptional regulator BetI,uniprot_protein_name_HTH-type transcriptional regulator QacR,uniprot_protein_name_HTH-type transcriptional regulator SrpR,uniprot_protein_name_Multidrug resistance ABC transporter ATP-binding and permease protein,uniprot_protein_name_nan,uniprot_gene_names_ameR,uniprot_gene_names_amtR,uniprot_gene_names_betI,uniprot_gene_names_lmrA,uniprot_gene_names_phlF,uniprot_gene_names_qacR,uniprot_gene_names_srpR,uniprot_gene_names_nan,uniprot_organism_Agrobacterium fabrum (strain C58 / ATCC 33970),uniprot_organism_Corynebacterium glutamicum,uniprot_organism_Escherichia coli (strain K12),uniprot_organism_Lactococcus lactis subsp. cremoris (strain MG1363),uniprot_organism_Pseudomonas putida,uniprot_organism_Pseudomonas sp. P97.30,uniprot_organism_Staphylococcus aureus,uniprot_organism_nan
1,6.869075907,3.199953491153664,6.873413202,0.004337295,0.042126721,3.804263913,0.222204213,0.064388009,0.2839901653137192,0.11755699456950987,0.8,4.0,208,1,208,23641.95950000001,0.07692307692307693,45.10480769230769,6.768523597717285,-0.3177884615384621,-0.31055696076481,0.09615384615384615,0.019230769230769232,0.03365384615384615,0.11057692307692309,0.03365384615384615,0.04807692307692307,0.009615384615384616,0.0673076923076923,0.0673076923076923,0.11538461538461538,0.019230769230769232,0.028846153846153844,0.04326923076923077,0.028846153846153844,0.07692307692307693,0.07211538461538462,0.04807692307692307,0.038461538461538464,0.024038461538461536,0.019230769230769232,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,7.4801856970000005,3.0495387151829374,7.486865464,0.006679767,0.20384996,4.481560106,0.146320601,0.117556995,0.2839901653137192,0.11755699456950987,0.8,4.0,208,1,208,23641.95950000001,0.07692307692307693,45.10480769230769,6.768523597717285,-0.3177884615384621,-0.31055696076481,0.09615384615384615,0.019230769230769232,0.03365384615384615,0.11057692307692309,0.03365384615384615,0.04807692307692307,0.009615384615384616,0.0673076923076923,0.0673076923076923,0.11538461538461538,0.019230769230769232,0.028846153846153844,0.04326923076923077,0.028846153846153844,0.07692307692307693,0.07211538461538462,0.04807692307692307,0.038461538461538464,0.024038461538461536,0.019230769230769232,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,5.112108,2.793951483109446,5.120337,0.008229,0.15192,2.4223,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,208,1,208,23641.95950000001,0.07692307692307693,45.10480769230769,6.768523597717285,-0.3177884615384621,-0.31055696076481,0.09615384615384615,0.019230769230769232,0.03365384615384615,0.11057692307692309,0.03365384615384615,0.04807692307692307,0.009615384615384616,0.0673076923076923,0.0673076923076923,0.11538461538461538,0.019230769230769232,0.028846153846153844,0.04326923076923077,0.028846153846153844,0.07692307692307693,0.07211538461538462,0.04807692307692307,0.038461538461538464,0.024038461538461536,0.019230769230769232,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,5.112108,2.793951483109446,5.120337,0.008229,0.15192,2.4223,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,208,1,208,23641.95950000001,0.07692307692307693,45.10480769230769,6.768523597717285,-0.3177884615384621,-0.31055696076481,0.09615384615384615,0.019230769230769232,0.03365384615384615,0.11057692307692309,0.03365384615384615,0.04807692307692307,0.009615384615384616,0.0673076923076923,0.0673076923076923,0.11538461538461538,0.019230769230769232,0.028846153846153844,0.04326923076923077,0.028846153846153844,0.07692307692307693,0.07211538461538462,0.04807692307692307,0.038461538461538464,0.024038461538461536,0.019230769230769232,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,3.204,2.7283537820212285,3.21,0.006,0.211,3.57,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,208,1,208,23641.95950000001,0.07692307692307693,45.10480769230769,6.768523597717285,-0.3177884615384621,-0.31055696076481,0.09615384615384615,0.019230769230769232,0.03365384615384615,0.11057692307692309,0.03365384615384615,0.04807692307692307,0.009615384615384616,0.0673076923076923,0.0673076923076923,0.11538461538461538,0.019230769230769232,0.028846153846153844,0.04326923076923077,0.028846153846153844,0.07692307692307693,0.07211538461538462,0.04807692307692307,0.038461538461538464,0.024038461538461536,0.019230769230769232,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0.0,0.0,0.01,0.01,1.0,1.0,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,208,1,208,23641.95950000001,0.07692307692307693,45.10480769230769,6.768523597717285,-0.3177884615384621,-0.31055696076481,0.09615384615384615,0.019230769230769232,0.03365384615384615,0.11057692307692309,0.03365384615384615,0.04807692307692307,0.009615384615384616,0.0673076923076923,0.0673076923076923,0.11538461538461538,0.019230769230769232,0.028846153846153844,0.04326923076923077,0.028846153846153844,0.07692307692307693,0.07211538461538462,0.04807692307692307,0.038461538461538464,0.024038461538461536,0.019230769230769232,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,3.89,2.591064607026499,3.9,0.01,0.03,4.0,0.27939389800000003,0.10505753949999999,0.22220421323746709,0.06438800857775553,0.8,4.0,208,1,208,23641.95950000001,0.07692307692307693,45.10480769230769,6.768523597717285,-0.3177884615384621,-0.31055696076481,0.09615384615384615,0.019230769230769232,0.03365384615384615,0.11057692307692309,0.03365384615384615,0.04807692307692307,0.009615384615384616,0.0673076923076923,0.0673076923076923,0.11538461538461538,0.019230769230769232,0.028846153846153844,0.04326923076923077,0.028846153846153844,0.07692307692307693,0.07211538461538462,0.04807692307692307,0.038461538461538464,0.024038461538461536,0.019230769230769232,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,4.08,2.311753861055754,4.1,0.02,0.13,3.9,0.27939389800000003,0.10505753949999999,0.1463206009221345,0.11755699456950987,0.8,4.0,208,1,208,23641.95950000001,0.07692307692307693,45.10480769230769,6.768523597717285,-0.3177884615384621,-0.31055696076481,0.09615384615384615,0.019230769230769232,0.03365384615384615,0.11057692307692309,0.03365384615384615,0.04807692307692307,0.009615384615384616,0.0673076923076923,0.0673076923076923,0.11538461538461538,0.019230769230769232,0.028846153846153844,0.04326923076923077,0.028846153846153844,0.07692307692307693,0.07211538461538462,0.04807692307692307,0.038461538461538464,0.024038461538461536,0.019230769230769232,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,6.78,2.531478917042255,6.8,0.02,0.23,4.2,0.27939389800000003,0.10505753949999999,0.24070011453960044,0.061908386254441006,0.8,4.0,208,1,208,23641.95950000001,0.07692307692307693,45.10480769230769,6.768523597717285,-0.3177884615384621,-0.31055696076481,0.09615384615384615,0.019230769230769232,0.03365384615384615,0.11057692307692309,0.03365384615384615,0.04807692307692307,0.009615384615384616,0.0673076923076923,0.0673076923076923,0.11538461538461538,0.019230769230769232,0.028846153846153844,0.04326923076923077,0.028846153846153844,0.07692307692307693,0.07211538461538462,0.04807692307692307,0.038461538461538464,0.024038461538461536,0.019230769230769232,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,7.083442096000001,3.182440784112406,7.088098911,0.004656815,0.116044457,3.342819362,0.27939389800000003,0.10505753949999999,0.240700115,0.061908386,0.15,5.0,208,1,208,23641.95950000001,0.07692307692307693,45.10480769230769,6.768523597717285,-0.3177884615384621,-0.31055696076481,0.09615384615384615,0.019230769230769232,0.03365384615384615,0.11057692307692309,0.03365384615384615,0.04807692307692307,0.009615384615384616,0.0673076923076923,0.0673076923076923,0.11538461538461538,0.019230769230769232,0.028846153846153844,0.04326923076923077,0.028846153846153844,0.07692307692307693,0.07211538461538462,0.04807692307692307,0.038461538461538464,0.024038461538461536,0.019230769230769232,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,6.869075907,3.199953491153664,6.873413202,0.004337295,0.042126721,3.804263913,0.27939389800000003,0.10505753949999999,0.222204213,0.064388009,0.3,4.0,208,1,208,23641.95950000001,0.07692307692307693,45.10480769230769,6.768523597717285,-0.3177884615384621,-0.31055696076481,0.09615384615384615,0.019230769230769232,0.03365384615384615,0.11057692307692309,0.03365384615384615,0.04807692307692307,0.009615384615384616,0.0673076923076923,0.0673076923076923,0.11538461538461538,0.019230769230769232,0.028846153846153844,0.04326923076923077,0.028846153846153844,0.07692307692307693,0.07211538461538462,0.04807692307692307,0.038461538461538464,0.024038461538461536,0.019230769230769232,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,7.4801856970000005,3.0495387151829374,7.486865464,0.006679767,0.20384996,4.481560106,0.27939389800000003,0.10505753949999999,0.146320601,0.117556995,0.2,4.0,208,1,208,23641.95950000001,0.07692307692307693,45.10480769230769,6.768523597717285,-0.3177884615384621,-0.31055696076481,0.09615384615384615,0.019230769230769232,0.03365384615384615,0.11057692307692309,0.03365384615384615,0.04807692307692307,0.009615384615384616,0.0673076923076923,0.0673076923076923,0.11538461538461538,0.019230769230769232,0.028846153846153844,0.04326923076923077,0.028846153846153844,0.07692307692307693,0.07211538461538462,0.04807692307692307,0.038461538461538464,0.024038461538461536,0.019230769230769232,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,5.112108,2.793951483109446,5.120337,0.008229,0.15192,2.4223,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,208,1,208,23641.95950000001,0.07692307692307693,45.10480769230769,6.768523597717285,-0.3177884615384621,-0.31055696076481,0.09615384615384615,0.019230769230769232,0.03365384615384615,0.11057692307692309,0.03365384615384615,0.04807692307692307,0.009615384615384616,0.0673076923076923,0.0673076923076923,0.11538461538461538,0.019230769230769232,0.028846153846153844,0.04326923076923077,0.028846153846153844,0.07692307692307693,0.07211538461538462,0.04807692307692307,0.038461538461538464,0.024038461538461536,0.019230769230769232,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,3.204,2.7283537820212285,3.21,0.006,0.211,3.57,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,208,1,208,23641.95950000001,0.07692307692307693,45.10480769230769,6.768523597717285,-0.3177884615384621,-0.31055696076481,0.09615384615384615,0.019230769230769232,0.03365384615384615,0.11057692307692309,0.03365384615384615,0.04807692307692307,0.009615384615384616,0.0673076923076923,0.0673076923076923,0.11538461538461538,0.019230769230769232,0.028846153846153844,0.04326923076923077,0.028846153846153844,0.07692307692307693,0.07211538461538462,0.04807692307692307,0.038461538461538464,0.024038461538461536,0.019230769230769232,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,3.5999999999999996,1.2787536009528289,3.8,0.2,0.09,1.4,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,219,1,219,24576.13840000001,0.0502283105022831,47.363470319634686,8.419458198547364,-0.21050228310502347,2.1164864994992705,0.1095890410958904,0.0136986301369863,0.0776255707762557,0.0547945205479452,0.0319634703196347,0.04566210045662101,0.0319634703196347,0.0776255707762557,0.05936073059360731,0.1095890410958904,0.0273972602739726,0.04566210045662101,0.04109589041095891,0.0365296803652968,0.08219178082191782,0.04109589041095891,0.0319634703196347,0.0639269406392694,0.0,0.0182648401826484,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,3.4682358300000002,1.2508162520707606,3.674478971,0.206243141,0.0346134,1.314222122,0.09874237,1.0,0.2839901653137192,0.11755699456950987,0.8,4.0,219,1,219,24576.13840000001,0.0502283105022831,47.363470319634686,8.419458198547364,-0.21050228310502347,2.1164864994992705,0.1095890410958904,0.0136986301369863,0.0776255707762557,0.0547945205479452,0.0319634703196347,0.04566210045662101,0.0319634703196347,0.0776255707762557,0.05936073059360731,0.1095890410958904,0.0273972602739726,0.04566210045662101,0.04109589041095891,0.0365296803652968,0.08219178082191782,0.04109589041095891,0.0319634703196347,0.0639269406392694,0.0,0.0182648401826484,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,4.276875167,1.198230704373952,4.566156271,0.289281104,0.121548379,1.542139516,0.09276382,1.0,0.2839901653137192,0.11755699456950987,0.8,4.0,219,1,219,24576.13840000001,0.0502283105022831,47.363470319634686,8.419458198547364,-0.21050228310502347,2.1164864994992705,0.1095890410958904,0.0136986301369863,0.0776255707762557,0.0547945205479452,0.0319634703196347,0.04566210045662101,0.0319634703196347,0.0776255707762557,0.05936073059360731,0.1095890410958904,0.0273972602739726,0.04566210045662101,0.04109589041095891,0.0365296803652968,0.08219178082191782,0.04109589041095891,0.0319634703196347,0.0639269406392694,0.0,0.0182648401826484,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,3.5999999999999996,1.2787536009528289,3.8,0.2,0.09,1.4,0.27939389800000003,0.10505753949999999,0.09276381977393494,1.0,0.8,4.0,219,1,219,24576.13840000001,0.0502283105022831,47.363470319634686,8.419458198547364,-0.21050228310502347,2.1164864994992705,0.1095890410958904,0.0136986301369863,0.0776255707762557,0.0547945205479452,0.0319634703196347,0.04566210045662101,0.0319634703196347,0.0776255707762557,0.05936073059360731,0.1095890410958904,0.0273972602739726,0.04566210045662101,0.04109589041095891,0.0365296803652968,0.08219178082191782,0.04109589041095891,0.0319634703196347,0.0639269406392694,0.0,0.0182648401826484,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,3.4682358300000002,1.2508162520707606,3.674478971,0.206243141,0.0346134,1.314222122,0.27939389800000003,0.10505753949999999,0.09874237,1.0,8.0,2.5,219,1,219,24576.13840000001,0.0502283105022831,47.363470319634686,8.419458198547364,-0.21050228310502347,2.1164864994992705,0.1095890410958904,0.0136986301369863,0.0776255707762557,0.0547945205479452,0.0319634703196347,0.04566210045662101,0.0319634703196347,0.0776255707762557,0.05936073059360731,0.1095890410958904,0.0273972602739726,0.04566210045662101,0.04109589041095891,0.0365296803652968,0.08219178082191782,0.04109589041095891,0.0319634703196347,0.0639269406392694,0.0,0.0182648401826484,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,4.276875167,1.198230704373952,4.566156271,0.289281104,0.121548379,1.542139516,0.27939389800000003,0.10505753949999999,0.09276382,1.0,8.0,2.3,219,1,219,24576.13840000001,0.0502283105022831,47.363470319634686,8.419458198547364,-0.21050228310502347,2.1164864994992705,0.1095890410958904,0.0136986301369863,0.0776255707762557,0.0547945205479452,0.0319634703196347,0.04566210045662101,0.0319634703196347,0.0776255707762557,0.05936073059360731,0.1095890410958904,0.0273972602739726,0.04566210045662101,0.04109589041095891,0.0365296803652968,0.08219178082191782,0.04109589041095891,0.0319634703196347,0.0639269406392694,0.0,0.0182648401826484,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,3.73,1.7346855566025532,3.8,0.07,0.41,2.4,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,195,1,195,21814.75580000001,0.05641025641025642,50.71025641025641,10.160362434387206,-0.2800000000000002,6.053779718801636,0.11794871794871796,0.0,0.04615384615384615,0.04615384615384615,0.025641025641025644,0.06153846153846154,0.03076923076923077,0.05641025641025641,0.025641025641025644,0.12820512820512822,0.0358974358974359,0.03076923076923077,0.03076923076923077,0.0717948717948718,0.09743589743589742,0.07692307692307693,0.05128205128205129,0.0358974358974359,0.015384615384615385,0.015384615384615385,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,2.797014815,1.8418769069987,2.837857442,0.040842627,0.277844523,2.880416695,0.643200299,0.458199947,0.2839901653137192,0.11755699456950987,0.8,4.0,195,1,195,21814.75580000001,0.05641025641025642,50.71025641025641,10.160362434387206,-0.2800000000000002,6.053779718801636,0.11794871794871796,0.0,0.04615384615384615,0.04615384615384615,0.025641025641025644,0.06153846153846154,0.03076923076923077,0.05641025641025641,0.025641025641025644,0.12820512820512822,0.0358974358974359,0.03076923076923077,0.03076923076923077,0.0717948717948718,0.09743589743589742,0.07692307692307693,0.05128205128205129,0.0358974358974359,0.015384615384615385,0.015384615384615385,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1.9958489999999998,0.9485352161613656,2.249049,0.2532,1.250808,3.776,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,195,1,195,21814.75580000001,0.05641025641025642,50.71025641025641,10.160362434387206,-0.2800000000000002,6.053779718801636,0.11794871794871796,0.0,0.04615384615384615,0.04615384615384615,0.025641025641025644,0.06153846153846154,0.03076923076923077,0.05641025641025641,0.025641025641025644,0.12820512820512822,0.0358974358974359,0.03076923076923077,0.03076923076923077,0.0717948717948718,0.09743589743589742,0.07692307692307693,0.05128205128205129,0.0358974358974359,0.015384615384615385,0.015384615384615385,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1.9958489999999998,0.9485352161613656,2.249049,0.2532,1.250808,3.776,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,195,1,195,21814.75580000001,0.05641025641025642,50.71025641025641,10.160362434387206,-0.2800000000000002,6.053779718801636,0.11794871794871796,0.0,0.04615384615384615,0.04615384615384615,0.025641025641025644,0.06153846153846154,0.03076923076923077,0.05641025641025641,0.025641025641025644,0.12820512820512822,0.0358974358974359,0.03076923076923077,0.03076923076923077,0.0717948717948718,0.09743589743589742,0.07692307692307693,0.05128205128205129,0.0358974358974359,0.015384615384615385,0.015384615384615385,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
